Tipo;Bairro;Quartos;Area;Aluguel;Condominio;Valor Bruto;Valor / m^2
Apartamento;São Conrado;3;150;6500.0;1800.0;8300.0;55.333333333333336
Apartamento;Jacarepaguá;4;155;3000.0;1664.0;4664.0;30.09032258064516
Apartamento;Botafogo;3;123;4000.0;1188.0;5188.0;42.17886178861789
Apartamento;Cachambi;2;50;900.0;313.0;1213.0;24.26
Apartamento;Botafogo;1;38;1300.0;400.0;1700.0;44.73684210526316
Apartamento;Tijuca;2;88;1100.0;693.0;1793.0;20.375
Apartamento;Lins de Vasconcelos;2;50;900.0;360.0;1260.0;25.2
Apartamento;Recreio dos Bandeirantes;3;80;1700.0;900.0;2600.0;32.5
Apartamento;Copacabana;1;36;1700.0;632.0;2332.0;64.77777777777777
Apartamento;Campo Grande;2;70;750.0;330.0;1080.0;15.428571428571429
Apartamento;Freguesia (Jacarepaguá);1;49;850.0;590.0;1440.0;29.387755102040817
Apartamento;Copacabana;1;37;2200.0;555.0;2755.0;74.45945945945945
Apartamento;Ipanema;3;126;6000.0;1667.0;7667.0;60.84920634920635
Apartamento;Gávea;2;63;3300.0;650.0;3950.0;62.698412698412696
Apartamento;Barra da Tijuca;2;74;2100.0;750.0;2850.0;38.513513513513516
Apartamento;Barra da Tijuca;2;70;2300.0;1000.0;3300.0;47.142857142857146
Apartamento;Recreio dos Bandeirantes;2;65;1800.0;560.0;2360.0;36.30769230769231
Apartamento;Flamengo;3;110;3800.0;659.0;4459.0;40.53636363636364
Apartamento;Botafogo;3;102;5100.0;1300.0;6400.0;62.745098039215684
Apartamento;Glória;1;28;1500.0;250.0;1750.0;62.5
Apartamento;Barra da Tijuca;2;65;1600.0;1270.0;2870.0;44.15384615384615
Apartamento;Engenho Novo;2;69;1250.0;600.0;1850.0;26.81159420289855
Apartamento;Camorim;2;48;1000.0;340.0;1340.0;27.916666666666668
Apartamento;Barra da Tijuca;2;87;2300.0;1482.0;3782.0;43.47126436781609
Apartamento;Recreio dos Bandeirantes;2;70;1500.0;800.0;2300.0;32.857142857142854
Apartamento;Barra da Tijuca;3;75;1900.0;750.0;2650.0;35.333333333333336
Apartamento;Barra da Tijuca;2;80;3500.0;1100.0;4600.0;57.5
Apartamento;Copacabana;3;130;4000.0;950.0;4950.0;38.07692307692308
Apartamento;Cascadura;3;58;990.0;100.0;1090.0;18.79310344827586
Apartamento;Humaitá;2;72;2900.0;815.0;3715.0;51.59722222222222
Apartamento;Jacarepaguá;2;68;1700.0;739.0;2439.0;35.86764705882353
Apartamento;São Conrado;4;230;5150.0;2225.0;7375.0;32.06521739130435
Apartamento;Pechincha;2;61;1000.0;489.0;1489.0;24.40983606557377
Apartamento;Tijuca;2;72;1500.0;734.0;2234.0;31.02777777777778
Apartamento;Praia da Bandeira;2;90;1400.0;480.0;1880.0;20.88888888888889
Apartamento;Tijuca;3;86;1500.0;690.0;2190.0;25.46511627906977
Apartamento;Grajaú;2;53;1200.0;270.0;1470.0;27.735849056603772
Apartamento;Copacabana;2;120;3800.0;1413.0;5213.0;43.44166666666667
Apartamento;Ipanema;3;108;6000.0;2100.0;8100.0;75.0
Apartamento;Ipanema;1;46;1800.0;936.0;2736.0;59.47826086956522
Apartamento;Saúde;2;65;1300.0;468.0;1768.0;27.2
Apartamento;Ipanema;1;48;2100.0;540.0;2640.0;55.0
Apartamento;Flamengo;2;90;3000.0;1200.0;4200.0;46.666666666666664
Apartamento;Itanhangá;2;56;1200.0;781.0;1981.0;35.375
Apartamento;Copacabana;2;45;1600.0;620.0;2220.0;49.333333333333336
Apartamento;Centro;1;38;1150.0;400.0;1550.0;40.78947368421053
Apartamento;Barra da Tijuca;3;89;4500.0;1200.0;5700.0;64.04494382022472
Apartamento;Barra da Tijuca;2;69;2500.0;940.0;3440.0;49.85507246376812
Apartamento;Recreio dos Bandeirantes;1;45;1500.0;1200.0;2700.0;60.0
Apartamento;Botafogo;1;65;2200.0;679.0;2879.0;44.292307692307695
Apartamento;Méier;3;60;1300.0;450.0;1750.0;29.166666666666668
Apartamento;Barra da Tijuca;2;75;1400.0;800.0;2200.0;29.333333333333332
Apartamento;Tijuca;2;70;1600.0;740.0;2340.0;33.42857142857143
Apartamento;Leblon;2;65;5000.0;1950.0;6950.0;106.92307692307692
Apartamento;Tijuca;3;150;2000.0;1700.0;3700.0;24.666666666666668
Apartamento;Lagoa;3;125;4800.0;1600.0;6400.0;51.2
Apartamento;Leblon;2;71;6700.0;2070.0;8770.0;123.52112676056338
Apartamento;Anil;2;46;1100.0;430.0;1530.0;33.26086956521739
Apartamento;Freguesia (Jacarepaguá);2;70;1300.0;720.0;2020.0;28.857142857142858
Apartamento;Copacabana;1;39;1800.0;600.0;2400.0;61.53846153846154
Apartamento;Santa Teresa;1;21;800.0;312.0;1112.0;52.95238095238095
Apartamento;Vila Isabel;3;95;1250.0;650.0;1900.0;20.0
Apartamento;Copacabana;1;36;2200.0;590.0;2790.0;77.5
Apartamento;Barra da Tijuca;2;67;2000.0;1300.0;3300.0;49.25373134328358
Apartamento;Copacabana;3;190;7000.0;2000.0;9000.0;47.36842105263158
Apartamento;Andaraí;3;64;1300.0;310.0;1610.0;25.15625
Apartamento;Ipanema;3;90;3500.0;998.0;4498.0;49.977777777777774
Apartamento;Copacabana;3;90;3800.0;900.0;4700.0;52.22222222222222
Apartamento;Recreio dos Bandeirantes;3;82;2000.0;989.0;2989.0;36.451219512195124
Apartamento;Curicica;2;58;1350.0;590.0;1940.0;33.44827586206897
Apartamento;Camorim;2;51;1200.0;550.0;1750.0;34.31372549019608
Apartamento;Lagoa;3;162;5500.0;1500.0;7000.0;43.20987654320987
Apartamento;Tijuca;2;85;1600.0;960.0;2560.0;30.11764705882353
Apartamento;Ipanema;1;50;2100.0;630.0;2730.0;54.6
Apartamento;Cachambi;2;55;1200.0;364.0;1564.0;28.436363636363637
Apartamento;Méier;2;77;1000.0;925.0;1925.0;25.0
Apartamento;Barra da Tijuca;1;69;1900.0;1007.0;2907.0;42.130434782608695
Apartamento;Maracanã;2;85;2500.0;492.0;2992.0;35.2
Apartamento;Tijuca;3;80;3000.0;967.0;3967.0;49.5875
Apartamento;Barra da Tijuca;2;70;1150.0;1260.0;2410.0;34.42857142857143
Apartamento;Leblon;2;90;3500.0;1150.0;4650.0;51.666666666666664
Apartamento;Laranjeiras;2;63;2500.0;968.0;3468.0;55.04761904761905
Apartamento;Laranjeiras;2;79;2300.0;780.0;3080.0;38.9873417721519
Apartamento;Jardim Botânico;2;83;3500.0;1790.0;5290.0;63.734939759036145
Apartamento;Vila Isabel;2;80;1700.0;450.0;2150.0;26.875
Apartamento;Laranjeiras;4;270;5500.0;2750.0;8250.0;30.555555555555557
Apartamento;São Conrado;3;157;6400.0;1792.0;8192.0;52.17834394904459
Apartamento;Ipanema;3;108;5800.0;1735.0;7535.0;69.76851851851852
Apartamento;Ipanema;3;166;7000.0;3400.0;10400.0;62.65060240963855
Apartamento;Botafogo;1;53;1600.0;770.0;2370.0;44.716981132075475
Apartamento;Lagoa;3;120;5500.0;1080.0;6580.0;54.833333333333336
Apartamento;Barra da Tijuca;3;168;3500.0;2138.0;5638.0;33.55952380952381
Apartamento;Tijuca;2;48;1700.0;700.0;2400.0;50.0
Apartamento;Barra da Tijuca;2;60;2800.0;900.0;3700.0;61.666666666666664
Apartamento;Ipanema;2;73;3000.0;700.0;3700.0;50.68493150684932
Apartamento;Leblon;2;73;3800.0;1100.0;4900.0;67.12328767123287
Apartamento;Copacabana;1;50;2500.0;516.0;3016.0;60.32
Apartamento;Vila Isabel;2;91;2000.0;600.0;2600.0;28.571428571428573
Apartamento;Campo Grande;2;50;1000.0;310.0;1310.0;26.2
Apartamento;Barra da Tijuca;2;90;3000.0;1846.0;4846.0;53.84444444444444
Apartamento;Centro;1;35;1000.0;300.0;1300.0;37.142857142857146
Apartamento;Copacabana;2;79;3500.0;960.0;4460.0;56.45569620253165
Apartamento;Camorim;3;75;2100.0;680.0;2780.0;37.06666666666667
Apartamento;Flamengo;3;286;6500.0;2500.0;9000.0;31.46853146853147
Apartamento;Recreio dos Bandeirantes;2;70;2200.0;750.0;2950.0;42.142857142857146
Apartamento;Ipanema;3;160;4000.0;1250.0;5250.0;32.8125
Apartamento;Vila Isabel;3;79;2200.0;622.0;2822.0;35.721518987341774
Apartamento;Tijuca;3;109;2500.0;742.0;3242.0;29.743119266055047
Apartamento;Jardim Botânico;3;141;5000.0;1963.0;6963.0;49.38297872340426
Apartamento;Campo Grande;1;46;650.0;250.0;900.0;19.565217391304348
Apartamento;Copacabana;1;30;1300.0;400.0;1700.0;56.666666666666664
Apartamento;Jacarepaguá;3;78;2000.0;1200.0;3200.0;41.02564102564103
Apartamento;Catete;1;37;1300.0;360.0;1660.0;44.86486486486486
Apartamento;Recreio dos Bandeirantes;2;110;2300.0;648.0;2948.0;26.8
Apartamento;Botafogo;3;105;5800.0;1350.0;7150.0;68.0952380952381
Apartamento;Copacabana;3;160;5000.0;800.0;5800.0;36.25
Apartamento;Freguesia (Jacarepaguá);3;81;1800.0;750.0;2550.0;31.48148148148148
Apartamento;Laranjeiras;3;130;3200.0;1050.0;4250.0;32.69230769230769
Apartamento;Barra da Tijuca;4;270;7000.0;2600.0;9600.0;35.55555555555556
Apartamento;Copacabana;1;45;1600.0;420.0;2020.0;44.888888888888886
Apartamento;Barra da Tijuca;2;90;2200.0;1392.0;3592.0;39.91111111111111
Apartamento;Lagoa;2;100;3500.0;1020.0;4520.0;45.2
Apartamento;Barra da Tijuca;3;102;2700.0;1523.0;4223.0;41.40196078431372
Apartamento;Copacabana;1;40;2000.0;617.0;2617.0;65.425
Apartamento;Barra da Tijuca;3;126;5000.0;1200.0;6200.0;49.20634920634921
Apartamento;Leblon;2;80;5000.0;1700.0;6700.0;83.75
Apartamento;Recreio dos Bandeirantes;2;84;1600.0;510.0;2110.0;25.11904761904762
Apartamento;Laranjeiras;3;147;4900.0;1320.0;6220.0;42.31292517006803
Apartamento;Ipanema;3;150;6000.0;2200.0;8200.0;54.666666666666664
Apartamento;Jacarepaguá;2;80;1900.0;1300.0;3200.0;40.0
Apartamento;Ipanema;3;190;4500.0;2600.0;7100.0;37.36842105263158
Apartamento;Leblon;2;82;3800.0;1060.0;4860.0;59.26829268292683
Apartamento;Barra da Tijuca;2;180;5000.0;1400.0;6400.0;35.55555555555556
Apartamento;Bonsucesso;2;61;1100.0;284.0;1384.0;22.688524590163933
Apartamento;Barra da Tijuca;3;120;4100.0;1750.0;5850.0;48.75
Apartamento;São Conrado;3;250;5500.0;750.0;6250.0;25.0
Apartamento;Ipanema;2;124;4500.0;1177.0;5677.0;45.78225806451613
Apartamento;Barra da Tijuca;4;115;2800.0;1800.0;4600.0;40.0
Apartamento;Botafogo;1;40;1800.0;350.0;2150.0;53.75
Apartamento;Laranjeiras;2;70;2200.0;500.0;2700.0;38.57142857142857
Apartamento;Ipanema;2;45;3000.0;500.0;3500.0;77.77777777777777
Apartamento;Flamengo;2;70;2600.0;900.0;3500.0;50.0
Apartamento;Recreio dos Bandeirantes;3;80;2000.0;750.0;2750.0;34.375
Apartamento;Recreio dos Bandeirantes;2;72;1500.0;650.0;2150.0;29.86111111111111
Apartamento;Ipanema;3;127;7000.0;1000.0;8000.0;62.99212598425197
Apartamento;Vila Isabel;1;50;1050.0;450.0;1500.0;30.0
Apartamento;Barra da Tijuca;2;90;3000.0;1860.0;4860.0;54.0
Apartamento;Recreio dos Bandeirantes;3;180;1700.0;1080.0;2780.0;15.444444444444445
Apartamento;Copacabana;2;98;4200.0;760.0;4960.0;50.61224489795919
Apartamento;Recreio dos Bandeirantes;2;83;1900.0;768.0;2668.0;32.144578313253014
Apartamento;Tijuca;2;80;1500.0;500.0;2000.0;25.0
Apartamento;Copacabana;2;122;4400.0;585.0;4985.0;40.86065573770492
Apartamento;Barra da Tijuca;1;80;5000.0;1100.0;6100.0;76.25
Apartamento;Leme;1;90;3500.0;550.0;4050.0;45.0
Apartamento;Tijuca;3;100;2500.0;1300.0;3800.0;38.0
Apartamento;Tijuca;1;34;1400.0;251.0;1651.0;48.55882352941177
Apartamento;Recreio dos Bandeirantes;4;200;2950.0;1000.0;3950.0;19.75
Apartamento;Ipanema;3;85;3450.0;654.0;4104.0;48.28235294117647
Apartamento;Ipanema;3;120;6500.0;1500.0;8000.0;66.66666666666667
Apartamento;Laranjeiras;1;57;1800.0;694.0;2494.0;43.75438596491228
Apartamento;Leblon;2;63;2200.0;900.0;3100.0;49.20634920634921
Apartamento;Engenho de Dentro;2;66;1000.0;410.0;1410.0;21.363636363636363
Apartamento;Fátima;1;50;1100.0;558.0;1658.0;33.16
Apartamento;Recreio dos Bandeirantes;3;120;2700.0;790.0;3490.0;29.083333333333332
Apartamento;Ipanema;2;78;3600.0;644.0;4244.0;54.41025641025641
Apartamento;Taquara;2;70;1000.0;500.0;1500.0;21.428571428571427
Apartamento;Higienópolis;1;55;750.0;120.0;870.0;15.818181818181818
Apartamento;Botafogo;2;84;4230.0;1140.0;5370.0;63.92857142857143
Apartamento;Ipanema;2;100;4000.0;800.0;4800.0;48.0
Apartamento;Barra da Tijuca;4;127;4000.0;1615.0;5615.0;44.21259842519685
Apartamento;Pechincha;2;50;950.0;550.0;1500.0;30.0
Apartamento;Inhoaíba;2;60;650.0;255.0;905.0;15.083333333333334
Apartamento;Tijuca;2;97;2500.0;660.0;3160.0;32.577319587628864
Apartamento;Lagoa;3;220;6000.0;1700.0;7700.0;35.0
Apartamento;Botafogo;1;35;1000.0;293.0;1293.0;36.94285714285714
Apartamento;Santa Teresa;1;49;1150.0;570.0;1720.0;35.10204081632653
Apartamento;Barra da Tijuca;3;129;3800.0;1900.0;5700.0;44.18604651162791
Apartamento;Méier;3;100;1000.0;600.0;1600.0;16.0
Apartamento;Barra da Tijuca;3;110;2000.0;1768.0;3768.0;34.25454545454546
Apartamento;Barra da Tijuca;3;190;5500.0;2850.0;8350.0;43.94736842105263
Apartamento;Copacabana;1;40;1400.0;539.0;1939.0;48.475
Apartamento;Barra da Tijuca;3;300;4000.0;3800.0;7800.0;26.0
Apartamento;Rocha;2;68;1000.0;1000.0;2000.0;29.41176470588235
Apartamento;Leblon;3;98;4000.0;1240.0;5240.0;53.46938775510204
Apartamento;Tijuca;3;80;1600.0;350.0;1950.0;24.375
Apartamento;Barra da Tijuca;3;100;3500.0;1300.0;4800.0;48.0
Apartamento;Barra da Tijuca;3;155;5900.0;1850.0;7750.0;50.0
Apartamento;Ipanema;3;80;5700.0;1323.0;7023.0;87.7875
Apartamento;Freguesia (Jacarepaguá);2;59;700.0;475.0;1175.0;19.915254237288135
Apartamento;Vila Isabel;2;70;1500.0;695.0;2195.0;31.357142857142858
Apartamento;Tijuca;2;84;2750.0;690.0;3440.0;40.95238095238095
Apartamento;Barra da Tijuca;3;175;3900.0;1300.0;5200.0;29.714285714285715
Apartamento;Andaraí;1;30;1550.0;403.0;1953.0;65.1
Apartamento;Tijuca;1;42;1500.0;150.0;1650.0;39.285714285714285
Apartamento;Tijuca;3;120;2800.0;1600.0;4400.0;36.666666666666664
Apartamento;Tijuca;3;81;1750.0;597.0;2347.0;28.97530864197531
Apartamento;Barra da Tijuca;2;104;5500.0;2700.0;8200.0;78.84615384615384
Apartamento;Barra da Tijuca;3;120;5000.0;2600.0;7600.0;63.333333333333336
Apartamento;Rio Comprido;2;56;1000.0;312.0;1312.0;23.428571428571427
Apartamento;Recreio dos Bandeirantes;2;65;1700.0;600.0;2300.0;35.38461538461539
Apartamento;Vila Isabel;2;82;1700.0;350.0;2050.0;25.0
Apartamento;Maracanã;2;54;2000.0;546.0;2546.0;47.148148148148145
Apartamento;Jardim Guanabara;3;98;3400.0;754.0;4154.0;42.38775510204081
Apartamento;Praça Seca;2;64;1100.0;440.0;1540.0;24.0625
Apartamento;Jardim Botânico;3;113;4900.0;1501.0;6401.0;56.64601769911504
Apartamento;Tijuca;3;80;1600.0;660.0;2260.0;28.25
Apartamento;Ipanema;2;75;3000.0;1600.0;4600.0;61.333333333333336
Apartamento;Barra da Tijuca;4;170;4200.0;1700.0;5900.0;34.705882352941174
Apartamento;Freguesia (Jacarepaguá);2;145;2200.0;1036.0;3236.0;22.317241379310346
Apartamento;Recreio dos Bandeirantes;2;110;1200.0;799.0;1999.0;18.172727272727272
Apartamento;Jabour;3;67;780.0;165.0;945.0;14.104477611940299
Apartamento;Barra da Tijuca;2;77;2200.0;1236.0;3436.0;44.62337662337662
Apartamento;Leblon;3;120;4500.0;2000.0;6500.0;54.166666666666664
Apartamento;São Conrado;3;128;5500.0;1903.0;7403.0;57.8359375
Apartamento;Maracanã;2;67;1300.0;660.0;1960.0;29.253731343283583
Apartamento;Glória;1;42;1500.0;400.0;1900.0;45.23809523809524
Apartamento;Recreio dos Bandeirantes;3;148;2500.0;780.0;3280.0;22.16216216216216
Apartamento;Centro;2;75;1500.0;935.0;2435.0;32.46666666666667
Apartamento;Botafogo;2;90;2500.0;654.0;3154.0;35.044444444444444
Apartamento;Leblon;3;160;5800.0;1700.0;7500.0;46.875
Apartamento;Ipanema;3;100;6500.0;250.0;6750.0;67.5
Apartamento;Humaitá;2;101;3000.0;400.0;3400.0;33.663366336633665
Apartamento;São Conrado;2;115;3500.0;1094.0;4594.0;39.947826086956525
Apartamento;Humaitá;1;60;2100.0;750.0;2850.0;47.5
Apartamento;Vila da Penha;2;35;900.0;90.0;990.0;28.285714285714285
Apartamento;Barra da Tijuca;2;104;2000.0;1750.0;3750.0;36.05769230769231
Apartamento;Tijuca;3;82;1800.0;1100.0;2900.0;35.36585365853659
Apartamento;Barra da Tijuca;1;50;1900.0;1200.0;3100.0;62.0
Apartamento;Tijuca;2;67;1400.0;480.0;1880.0;28.059701492537314
Apartamento;Urca;3;168;7000.0;2172.0;9172.0;54.595238095238095
Apartamento;Recreio dos Bandeirantes;3;75;1500.0;1095.0;2595.0;34.6
Apartamento;Andaraí;2;80;1500.0;745.0;2245.0;28.0625
Apartamento;Recreio dos Bandeirantes;3;186;4000.0;1120.0;5120.0;27.526881720430108
Apartamento;Recreio dos Bandeirantes;2;83;1500.0;740.0;2240.0;26.987951807228917
Apartamento;Tijuca;3;110;2800.0;250.0;3050.0;27.727272727272727
Apartamento;Barra da Tijuca;4;180;7000.0;2400.0;9400.0;52.22222222222222
Apartamento;Barra da Tijuca;4;170;4700.0;1900.0;6600.0;38.8235294117647
Apartamento;Andaraí;2;60;1400.0;550.0;1950.0;32.5
Apartamento;Flamengo;1;36;1600.0;387.0;1987.0;55.19444444444444
Apartamento;Gávea;1;40;1950.0;492.0;2442.0;61.05
Apartamento;Recreio dos Bandeirantes;3;288;3000.0;1287.0;4287.0;14.885416666666666
Apartamento;Botafogo;1;59;2500.0;654.0;3154.0;53.45762711864407
Apartamento;Maracanã;2;85;1999.0;980.0;2979.0;35.04705882352941
Apartamento;Vila Valqueire;2;96;1200.0;315.0;1515.0;15.78125
Apartamento;Barra da Tijuca;1;68;1650.0;900.0;2550.0;37.5
Apartamento;Barra da Tijuca;2;70;1800.0;875.0;2675.0;38.214285714285715
Apartamento;Recreio dos Bandeirantes;2;78;1800.0;900.0;2700.0;34.61538461538461
Apartamento;Barra da Tijuca;3;172;2300.0;1600.0;3900.0;22.674418604651162
Apartamento;Tijuca;2;68;1550.0;600.0;2150.0;31.61764705882353
Apartamento;Copacabana;4;320;6000.0;2630.0;8630.0;26.96875
Apartamento;Tijuca;3;85;2350.0;900.0;3250.0;38.23529411764706
Apartamento;Recreio dos Bandeirantes;2;85;2500.0;1068.0;3568.0;41.976470588235294
Apartamento;Laranjeiras;3;110;3000.0;967.0;3967.0;36.06363636363636
Apartamento;Cascadura;2;70;1300.0;170.0;1470.0;21.0
Apartamento;Freguesia (Jacarepaguá);2;60;1000.0;420.0;1420.0;23.666666666666668
Apartamento;Tijuca;3;126;1800.0;1109.0;2909.0;23.08730158730159
Apartamento;Flamengo;1;50;1800.0;525.0;2325.0;46.5
Apartamento;Ipanema;1;33;1800.0;565.0;2365.0;71.66666666666667
Apartamento;Jardim Oceânico;3;160;4000.0;1400.0;5400.0;33.75
Apartamento;Barra da Tijuca;2;62;1100.0;680.0;1780.0;28.70967741935484
Apartamento;Flamengo;3;110;3000.0;699.0;3699.0;33.627272727272725
Apartamento;Recreio dos Bandeirantes;2;70;1790.0;780.0;2570.0;36.714285714285715
Apartamento;Barra da Tijuca;4;219;5300.0;2084.0;7384.0;33.71689497716895
Apartamento;Copacabana;1;30;1200.0;500.0;1700.0;56.666666666666664
Apartamento;Barra da Tijuca;1;85;2300.0;1009.0;3309.0;38.92941176470588
Apartamento;Recreio dos Bandeirantes;3;82;2200.0;740.0;2940.0;35.853658536585364
Apartamento;Flamengo;3;178;4500.0;1500.0;6000.0;33.70786516853933
Apartamento;Recreio dos Bandeirantes;3;78;1650.0;500.0;2150.0;27.564102564102566
Apartamento;Taquara;2;75;700.0;622.0;1322.0;17.626666666666665
Apartamento;Leme;2;63;2400.0;927.0;3327.0;52.80952380952381
Apartamento;Barra da Tijuca;4;245;7000.0;2600.0;9600.0;39.183673469387756
Apartamento;Ipanema;2;95;6500.0;2179.0;8679.0;91.3578947368421
Apartamento;Copacabana;1;30;2000.0;420.0;2420.0;80.66666666666667
Apartamento;Vargem Pequena;2;45;1200.0;320.0;1520.0;33.77777777777778
Apartamento;Campo Grande;2;60;900.0;200.0;1100.0;18.333333333333332
Apartamento;Barra da Tijuca;2;60;2800.0;900.0;3700.0;61.666666666666664
Apartamento;Barra da Tijuca;2;86;2200.0;1050.0;3250.0;37.7906976744186
Apartamento;Méier;3;60;1000.0;120.0;1120.0;18.666666666666668
Apartamento;Barra da Tijuca;2;86;2900.0;1307.0;4207.0;48.91860465116279
Apartamento;Botafogo;2;65;1900.0;600.0;2500.0;38.46153846153846
Apartamento;Barra da Tijuca;3;170;3300.0;14784.0;18084.0;106.37647058823529
Apartamento;Recreio dos Bandeirantes;3;145;2500.0;676.0;3176.0;21.90344827586207
Apartamento;Copacabana;1;35;1100.0;400.0;1500.0;42.857142857142854
Apartamento;Copacabana;3;160;6000.0;2000.0;8000.0;50.0
Apartamento;Tijuca;1;40;1100.0;350.0;1450.0;36.25
Apartamento;Barra da Tijuca;3;78;6800.0;1700.0;8500.0;108.97435897435898
Apartamento;Ipanema;1;58;2500.0;477.0;2977.0;51.327586206896555
Apartamento;Copacabana;1;32;1400.0;580.0;1980.0;61.875
Apartamento;Humaitá;2;90;3400.0;742.0;4142.0;46.022222222222226
Apartamento;Leblon;3;150;5000.0;900.0;5900.0;39.333333333333336
Apartamento;Barra da Tijuca;3;200;4900.0;2500.0;7400.0;37.0
Apartamento;Barra da Tijuca;3;230;3000.0;4200.0;7200.0;31.304347826086957
Apartamento;Barra da Tijuca;3;170;5500.0;2060.0;7560.0;44.470588235294116
Apartamento;Barra da Tijuca;4;200;6700.0;1930.0;8630.0;43.15
Apartamento;Lagoa;3;106;4500.0;1148.0;5648.0;53.283018867924525
Apartamento;Tijuca;3;102;2600.0;798.0;3398.0;33.31372549019608
Apartamento;Barra da Tijuca;3;90;2850.0;850.0;3700.0;41.111111111111114
Apartamento;Barra da Tijuca;1;52;5000.0;2660.0;7660.0;147.30769230769232
Apartamento;Copacabana;3;139;4000.0;1900.0;5900.0;42.44604316546763
Apartamento;Centro;3;95;2000.0;867.0;2867.0;30.178947368421053
Apartamento;Pechincha;2;49;790.0;410.0;1200.0;24.489795918367346
Apartamento;Vila Isabel;1;52;1200.0;468.0;1668.0;32.07692307692308
Apartamento;Humaitá;3;106;4500.0;1750.0;6250.0;58.9622641509434
Apartamento;Leblon;3;105;5000.0;1600.0;6600.0;62.857142857142854
Apartamento;Glória;1;34;1100.0;275.0;1375.0;40.44117647058823
Apartamento;Higienópolis;1;45;800.0;120.0;920.0;20.444444444444443
Apartamento;Copacabana;1;90;3400.0;1000.0;4400.0;48.888888888888886
Apartamento;Copacabana;1;30;1700.0;600.0;2300.0;76.66666666666667
Apartamento;Recreio dos Bandeirantes;2;72;2790.0;650.0;3440.0;47.77777777777778
Apartamento;Flamengo;1;42;1500.0;517.0;2017.0;48.023809523809526
Apartamento;Tijuca;3;125;2500.0;1100.0;3600.0;28.8
Apartamento;Freguesia (Jacarepaguá);2;60;1700.0;560.0;2260.0;37.666666666666664
